script_id,Link,imdb_id,title,year,gross,writer,producer,director
7427,https://api.themoviedb.org/3/find/tt0477080?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0477080,Unstoppable,2010,89,m,m,m
7446,https://api.themoviedb.org/3/find/tt0167190?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0167190,Hellboy,2004,82,m,m,m
7447,https://api.themoviedb.org/3/find/tt2024432?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2024432,Identity Thief,2013,143,m,f,m
7466,https://api.themoviedb.org/3/find/tt0473075?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0473075,Prince of Persia: The Sands of Time,2010,100,m,m,m
7475,https://api.themoviedb.org/3/find/tt0452702?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0452702,Vacancy,2007,24,m,f,m
7502,https://api.themoviedb.org/3/find/tt0327056?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0327056,Mystic River,2003,129,m,m,m
7516,https://api.themoviedb.org/3/find/tt1939659?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1939659,Carrie,2013,37,m,m,m
7545,https://api.themoviedb.org/3/find/tt2199571?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2199571,Run All Night,2015,27,m,m,m
7554,https://api.themoviedb.org/3/find/tt2515034?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2515034,The Gunman,2015,10,m,m,m
7557,https://api.themoviedb.org/3/find/tt1588398?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1588398,Sleeping Beauty,2011,,f,f,f
7563,https://api.themoviedb.org/3/find/tt0887912?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0887912,The Hurt Locker,2008,19,m,f,f
7597,https://api.themoviedb.org/3/find/tt0463854?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0463854,28 Weeks Later,2007,36,m,m,m
7623,https://api.themoviedb.org/3/find/tt1336617?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1336617,Cyrus,2010,8,m,m,m
7624,https://api.themoviedb.org/3/find/tt1588334?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1588334,"Jeff, Who Lives at Home",2011,4,m,f,m
7627,https://api.themoviedb.org/3/find/tt1386588?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1386588,The Other Guys,2010,131,m,m,m
7630,https://api.themoviedb.org/3/find/tt0357413?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0357413,Anchorman: The Legend of Ron Burgundy,2004,117,m,m,m
7651,https://api.themoviedb.org/3/find/tt0489099?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0489099,Jumper,2008,97,m,m,m
7657,https://api.themoviedb.org/3/find/tt0988045?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0988045,Sherlock Holmes,2009,242,m,m,m
7659,https://api.themoviedb.org/3/find/tt1959490?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1959490,Noah,2014,107,m,m,m
7681,https://api.themoviedb.org/3/find/tt1670345?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1670345,Now You See Me,2013,126,m,m,m
7682,https://api.themoviedb.org/3/find/tt0465580?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0465580,Push,2009,36,m,m,m
7695,https://api.themoviedb.org/3/find/tt0435625?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0435625,The Descent,2005,35,m,m,m
7696,https://api.themoviedb.org/3/find/tt0483607?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0483607,Doomsday,2008,13,m,m,m
7698,https://api.themoviedb.org/3/find/tt0259446?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0259446,My Big Fat Greek Wedding,2002,360,f,m,m
7706,https://api.themoviedb.org/3/find/tt1980209?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1980209,Pain & Gain,2013,53,m,m,m
7709,https://api.themoviedb.org/3/find/tt1020072?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1020072,Selma,2014,55,m,m,f
7716,https://api.themoviedb.org/3/find/tt3316948?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt3316948,American Ultra,2015,14,m,m,m
7730,https://api.themoviedb.org/3/find/tt2802144?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2802144,Kingsman: The Secret Service,2014,136,f,m,m
7731,https://api.themoviedb.org/3/find/tt2403021?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2403021,The Green Inferno,2013,7,m,m,m
7732,https://api.themoviedb.org/3/find/tt2118624?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2118624,The Final Girls,2015,,m,m,m
7733,https://api.themoviedb.org/3/find/tt1340138?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1340138,Terminator Genisys,2015,92,f,m,m
7737,https://api.themoviedb.org/3/find/tt1853739?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1853739,You're Next,2011,20,m,m,m
7740,https://api.themoviedb.org/3/find/tt3397884?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt3397884,Sicario,2015,48,m,m,m
7742,https://api.themoviedb.org/3/find/tt2345737?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2345737,The Rover,2014,1,m,m,m
7756,https://api.themoviedb.org/3/find/tt1398426?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1398426,Straight Outta Compton,2015,166,m,m,m
7763,https://api.themoviedb.org/3/find/tt1535108?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1535108,Elysium,2013,99,m,f,m
7765,https://api.themoviedb.org/3/find/tt1716777?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1716777,People Like Us,2012,13,m,m,m
7766,https://api.themoviedb.org/3/find/tt0800080?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0800080,The Incredible Hulk,2008,163,m,m,m
7770,https://api.themoviedb.org/3/find/tt0416449?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0416449,300,2006,280,m,m,m
7779,https://api.themoviedb.org/3/find/tt2226417?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2226417,Insidious: Chapter 2,2013,89,m,m,m
7780,https://api.themoviedb.org/3/find/tt0386588?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0386588,Hitch,2005,241,m,m,m
7808,https://api.themoviedb.org/3/find/tt0240890?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0240890,Serendipity,2001,76,m,m,m
7820,https://api.themoviedb.org/3/find/tt2883512?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2883512,Chef,2014,33,m,f,m
7822,https://api.themoviedb.org/3/find/tt1790864?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1790864,The Maze Runner,2014,108,m,m,m
7829,https://api.themoviedb.org/3/find/tt0787523?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0787523,Towelhead,2007,,m,m,m
7834,https://api.themoviedb.org/3/find/tt2294449?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2294449,22 Jump Street,2014,204,m,m,m
7836,https://api.themoviedb.org/3/find/tt1798684?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1798684,Southpaw,2015,54,m,m,m
7849,https://api.themoviedb.org/3/find/tt1321870?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1321870,Gangster Squad,2013,49,m,m,m
7858,https://api.themoviedb.org/3/find/tt2561572?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2561572,Get Hard,2015,93,m,m,m
7860,https://api.themoviedb.org/3/find/tt2140619?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2140619,Two Night Stand,2014,,m,m,m
7882,https://api.themoviedb.org/3/find/tt1212450?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1212450,Lawless,2012,40,m,m,m
7901,https://api.themoviedb.org/3/find/tt1232783?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1232783,Sorority Row,2009,13,m,m,m
7904,https://api.themoviedb.org/3/find/tt0414982?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0414982,Final Destination 3,2006,71,m,m,m
7915,https://api.themoviedb.org/3/find/tt2193215?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2193215,The Counselor,2013,18,m,m,m
7924,https://api.themoviedb.org/3/find/tt1655460?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1655460,Wanderlust,2012,18,m,m,m
7930,https://api.themoviedb.org/3/find/tt2126355?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2126355,San Andreas,2015,159,m,m,m
7935,https://api.themoviedb.org/3/find/tt0445934?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0445934,Blades of Glory,2007,149,m,m,m
7937,https://api.themoviedb.org/3/find/tt1531663?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1531663,Everything Must Go,2010,2,m,m,m
7942,https://api.themoviedb.org/3/find/tt0420223?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0420223,Stranger Than Fiction,2006,53,m,f,m
7944,https://api.themoviedb.org/3/find/tt1490017?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1490017,The Lego Movie,2014,274,m,f,m
7973,https://api.themoviedb.org/3/find/tt1931533?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1931533,Seven Psychopaths,2012,16,m,m,m
7974,https://api.themoviedb.org/3/find/tt2784678?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2784678,Top Five,2014,26,m,m,m
7977,https://api.themoviedb.org/3/find/tt1742334?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1742334,Sabotage,2014,11,m,m,m
7984,https://api.themoviedb.org/3/find/tt0844471?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0844471,Cloudy with a Chance of Meatballs,2009,145,m,f,m
7986,https://api.themoviedb.org/3/find/tt2293640?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2293640,Minions,2015,346,m,f,m
7991,https://api.themoviedb.org/3/find/tt0198781?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0198781,"Monsters, Inc.",2001,445,m,f,m
8007,https://api.themoviedb.org/3/find/tt0399146?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0399146,A History of Violence,2005,42,m,m,m
8019,https://api.themoviedb.org/3/find/tt2234003?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2234003,Calvary,2014,3,m,m,m
8021,https://api.themoviedb.org/3/find/tt1540133?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1540133,The Guard,2011,5,m,m,m
8029,https://api.themoviedb.org/3/find/tt1392170?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1392170,The Hunger Games,2012,445,f,f,m
8045,https://api.themoviedb.org/3/find/tt1013743?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1013743,Knight and Day,2010,84,m,m,m
8050,https://api.themoviedb.org/3/find/tt0187078?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0187078,Gone in Sixty Seconds,2000,164,m,m,m
8056,https://api.themoviedb.org/3/find/tt3850214?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt3850214,Dope,2015,18,m,f,m
8057,https://api.themoviedb.org/3/find/tt1972571?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1972571,A Most Wanted Man,2014,18,m,f,m
8094,https://api.themoviedb.org/3/find/tt2140379?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2140379,Self/less,2015,12,m,m,m
8112,https://api.themoviedb.org/3/find/tt1601913?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1601913,The Grey,2011,56,m,m,m
8151,https://api.themoviedb.org/3/find/tt1600196?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1600196,The Drop,2014,11,m,f,m
8170,https://api.themoviedb.org/3/find/tt0360130?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0360130,Undertow,2004,,m,m,m
8177,https://api.themoviedb.org/3/find/tt0970452?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0970452,Solomon Kane,2009,,m,m,m
8192,https://api.themoviedb.org/3/find/tt1060277?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1060277,Cloverfield,2008,96,m,m,m
8194,https://api.themoviedb.org/3/find/tt1772240?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1772240,Apollo 18,2011,19,m,m,m
8197,https://api.themoviedb.org/3/find/tt2402157?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2402157,The November Man,2014,26,m,m,m
8199,https://api.themoviedb.org/3/find/tt1336608?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1336608,Rock of Ages,2012,42,m,m,m
8208,https://api.themoviedb.org/3/find/tt1397280?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1397280,Taken 2,2012,153,m,m,m
8209,https://api.themoviedb.org/3/find/tt2172934?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2172934,3 Days to Kill,2014,32,f,m,m
8210,https://api.themoviedb.org/3/find/tt2364841?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2364841,Runner Runner,2013,20,m,m,m
8215,https://api.themoviedb.org/3/find/tt0384537?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0384537,Silent Hill,2006,62,m,m,m
8216,https://api.themoviedb.org/3/find/tt0332379?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0332379,School of Rock,2003,117,m,m,m
8232,https://api.themoviedb.org/3/find/tt0758752?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0758752,Love & Other Drugs,2010,35,m,m,m
8257,https://api.themoviedb.org/3/find/tt1663202?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1663202,The Revenant,2015,147,m,m,m
8275,https://api.themoviedb.org/3/find/tt1220198?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1220198,The Fourth Kind,2009,29,m,m,m
8277,https://api.themoviedb.org/3/find/tt0257516?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0257516,Cursed,2005,26,m,m,m
8350,https://api.themoviedb.org/3/find/tt0325980?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0325980,Pirates of the Caribbean: The Curse of the Black Pearl,2003,440,m,m,m
8351,https://api.themoviedb.org/3/find/tt0383574?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0383574,Pirates of the Caribbean: Dead Man's Chest,2006,561,m,m,m
8352,https://api.themoviedb.org/3/find/tt0449088?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0449088,Pirates of the Caribbean: At World's End,2007,390,m,m,m
8382,https://api.themoviedb.org/3/find/tt0320661?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0320661,Kingdom of Heaven,2005,64,m,m,m
8405,https://api.themoviedb.org/3/find/tt0292506?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0292506,The Recruit,2003,76,m,m,m
8406,https://api.themoviedb.org/3/find/tt1107860?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1107860,The Maiden Heist,2009,,m,m,m
8410,https://api.themoviedb.org/3/find/tt1430612?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1430612,Brick Mansions,2014,21,m,m,m
8471,https://api.themoviedb.org/3/find/tt1922777?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1922777,Sinister,2012,52,m,m,m
8479,https://api.themoviedb.org/3/find/tt2334873?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2334873,Blue Jasmine,2013,35,m,f,m
8500,https://api.themoviedb.org/3/find/tt0458339?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0458339,Captain America: The First Avenger,2011,194,m,f,m
8524,https://api.themoviedb.org/3/find/tt0983193?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0983193,The Adventures of Tintin,2011,85,m,f,m
8525,https://api.themoviedb.org/3/find/tt2209764?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2209764,Transcendence,2014,24,m,f,m
8543,https://api.themoviedb.org/3/find/tt0478087?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0478087,21,2008,98,m,m,m
8556,https://api.themoviedb.org/3/find/tt0425210?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0425210,Lucky Number Slevin,2006,29,m,f,m
8564,https://api.themoviedb.org/3/find/tt3659388?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt3659388,The Martian,2015,235,m,m,m
8601,https://api.themoviedb.org/3/find/tt0443543?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0443543,The Illusionist,2006,52,m,f,m
8605,https://api.themoviedb.org/3/find/tt1430132?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1430132,The Wolverine,2013,142,m,m,m
8612,https://api.themoviedb.org/3/find/tt2404311?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt2404311,The Family,2013,39,m,m,m
8649,https://api.themoviedb.org/3/find/tt0298148?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0298148,Shrek 2,2004,610,m,m,m
8655,https://api.themoviedb.org/3/find/tt1981677?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1981677,Pitch Perfect,2012,71,f,f,m
8672,https://api.themoviedb.org/3/find/tt0405422?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0405422,The 40-Year-Old Virgin,2005,147,m,m,m
8743,https://api.themoviedb.org/3/find/tt0450259?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0450259,Blood Diamond,2006,76,m,m,m
8765,https://api.themoviedb.org/3/find/tt0388795?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0388795,Brokeback Mountain,2005,112,f,m,m
8770,https://api.themoviedb.org/3/find/tt1259521?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1259521,The Cabin in the Woods,2012,45,m,m,m
8802,https://api.themoviedb.org/3/find/tt0421715?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0421715,The Curious Case of Benjamin Button,2008,153,m,f,m
8807,https://api.themoviedb.org/3/find/tt1345836?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1345836,The Dark Knight Rises,2012,489,m,m,m
8850,https://api.themoviedb.org/3/find/tt0800039?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0800039,Forgetting Sarah Marshall,2008,76,m,m,m
8887,https://api.themoviedb.org/3/find/tt1133985?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1133985,Green Lantern,2011,128,m,m,m
8911,https://api.themoviedb.org/3/find/tt0343818?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0343818,"I, Robot",2004,203,m,m,m
9015,https://api.themoviedb.org/3/find/tt1210166?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1210166,Moneyball,2011,82,m,m,m
9017,https://api.themoviedb.org/3/find/tt1453405?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1453405,Monsters University,2013,286,m,m,m
9021,https://api.themoviedb.org/3/find/tt0356910?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0356910,Mr. & Mrs. Smith,2005,252,m,f,m
9056,https://api.themoviedb.org/3/find/tt0230600?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0230600,The Others,2001,148,m,m,m
9222,https://api.themoviedb.org/3/find/tt0396269?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0396269,Wedding Crashers,2005,283,m,m,m
9236,https://api.themoviedb.org/3/find/tt0816711?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt0816711,World War Z,2013,216,m,m,m
9247,https://api.themoviedb.org/3/find/tt1327773?api_key=1e0dcaa7e93980fb84e1d2430d01b887&external_source=imdb_id,tt1327773,Lee Daniels' The Butler,2013,125,m,f,m
